"sex","age","statebrn","placebrn","marstat","edyrs","occ","usyrl","usdurl","usdocl","usstatel","usplacel","usmarl","usoccl","uswagel","usbyl","ustrips","reltrip","paistrip","sport","social","chicanos","blacks","asians","anglos","latinos","lodging","english","enghome","engwork","engfrnd","engneig","finhelp","bankacct","card","taxes","consular","rent","food","remit","remit1","remit2","remit3","remit4","remit5","savings","savings1","savings2","savings3","savings4","savings5","schools","unemp","foodst","welfare","afdc","wic","ssi","general","doctor","hospital","hlthpmt1","hlthpmt2","hlthpmt3","hlthpmt4","class"
1,26,16,0,2,6,410,2006,5,8,105,5775,2,540,5,1,1,1,2,2,2,0,0,0,0,0,4,1,2,2,1,1,6,2,2,2,2,1000,500,0,8888,8888,8888,8888,8888,10,1,8888,8888,8888,8888,2,2,1,1,2,1,2,2,2,2,8888,8888,8888,8888,2
1,28,16,0,5,6,812,2004,53,8,105,5775,1,410,10,1,4,NA,NA,2,1,1,0,0,2,2,NA,2,1,2,1,2,NA,2,2,2,2,900,500,0,8888,8888,8888,8888,8888,0,8888,8888,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,2,2,8888,8888,8888,8888,2
1,36,16,0,1,6,410,1996,12,8,105,5775,2,410,6.75,1,1,2,1,1,2,0,0,0,1,0,1,1,1,2,1,1,6,2,2,2,2,100,250,100,1,8888,8888,8888,8888,60,1,12,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,2,2,8888,8888,8888,8888,2
1,46,16,0,2,6,410,1995,162,8,105,7777,2,711,NA,NA,1,1,1,2,2,0,1,0,0,1,1,3,2,4,2,4,6,2,2,2,2,NA,NA,100,1,8888,8888,8888,8888,NA,8888,8888,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,2,2,8888,8888,8888,8888,1
1,27,16,0,2,12,529,2004,12,8,105,8120,1,526,9,1,1,1,2,1,2,0,0,0,0,0,3,0,1,1,1,1,3,2,2,2,2,NA,350,100,1,8888,8888,8888,8888,0,8888,8888,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,2,2,8888,8888,8888,8888,2
1,36,16,0,2,6,539,2000,102,6,105,NA,1,529,NA,NA,2,NA,NA,1,2,1,1,1,2,2,NA,2,1,3,1,1,NA,1,1,1,NA,1500,580,300,1,10,8888,8888,8888,100,1,2,10,14,8888,2,2,2,2,8888,8888,8888,8888,2,2,8888,8888,8888,8888,1
1,37,14,0,2,8,546,1987,258,6,105,7777,2,546,20,1,1,1,1,2,2,2,1,1,1,1,1,4,2,3,2,3,4,1,1,1,1,0,0,0,8888,8888,8888,8888,8888,0,8888,8888,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,2,2,8888,8888,8888,8888,1
1,34,14,0,1,6,546,1999,114,8,103,8520,2,546,15,1,1,1,1,2,2,1,1,0,1,1,4,2,1,2,2,2,4,2,2,2,2,0,0,0,8888,8888,8888,8888,8888,0,8888,8888,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,2,2,8888,8888,8888,8888,1
1,48,14,0,2,6,546,2004,54,1,105,NA,1,526,NA,NA,2,NA,NA,1,2,2,2,2,2,2,NA,2,2,2,2,2,NA,1,1,1,2,0,0,0,8888,8888,8888,8888,8888,0,8888,8888,8888,8888,8888,1,2,2,1,2,1,2,2,1,1,3,2,8888,8888,1
2,35,14,0,2,12,20,2007,18,1,105,2840,1,20,8888,8888,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,8888,2,2,NA,NA,NA,NA,NA,0,0,0,8888,8888,8888,8888,8888,0,8888,8888,8888,8888,8888,2,2,2,1,2,1,2,1,1,1,3,2,8888,8888,1
1,22,14,0,3,9,626,2004,54,8,105,6920,1,711,NA,NA,1,1,2,2,2,0,2,2,0,2,4,2,1,2,2,2,4,2,2,2,2,100,100,200,1,8888,8888,8888,8888,NA,NA,8888,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,2,2,8888,8888,8888,8888,1
1,24,14,0,2,9,546,2005,24,8,105,NA,2,812,NA,NA,4,NA,NA,NA,NA,2,2,2,2,2,NA,0,1,1,1,1,NA,NA,NA,NA,NA,0,0,0,8888,8888,8888,8888,8888,0,8888,8888,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,1,1,3,8888,8888,8888,2
1,54,14,0,2,6,410,1989,234,1,105,7777,1,410,NA,NA,1,1,2,NA,NA,NA,NA,NA,NA,NA,4,4,3,3,3,3,4,NA,NA,NA,NA,0,0,0,8888,8888,8888,8888,8888,0,8888,8888,8888,8888,8888,NA,2,1,1,2,1,2,2,1,1,4,8888,8888,8888,1
1,30,14,0,1,12,410,2001,90,8,105,7777,2,410,NA,NA,1,1,2,2,2,2,2,2,2,2,4,3,2,2,2,2,4,2,2,2,2,0,0,0,8888,8888,8888,8888,8888,0,8888,8888,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,1,1,3,8888,8888,8888,1
1,24,14,0,1,9,410,2004,54,8,105,NA,2,410,NA,NA,1,2,1,2,2,0,0,0,0,2,2,0,1,1,1,1,2,2,2,2,2,NA,NA,400,1,2,8888,8888,8888,NA,NA,8888,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,2,2,8888,8888,8888,8888,1
2,72,14,0,2,2,20,1999,4,8,105,4480,1,NA,NA,NA,2,NA,NA,2,1,2,0,0,0,2,NA,0,1,1,1,1,NA,2,2,2,2,0,0,0,8888,8888,8888,8888,8888,0,8888,8888,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,1,1,3,8888,8888,8888,2
1,26,14,0,2,6,410,2000,48,8,110,5000,2,410,NA,NA,1,2,2,2,2,0,2,0,2,2,2,1,1,2,1,2,6,2,2,2,1,0,0,0,8888,8888,8888,8888,8888,0,8888,8888,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,1,1,1,8888,8888,8888,2
1,31,14,0,1,6,410,2002,36,8,110,5000,2,410,NA,NA,1,2,1,1,2,2,2,0,0,2,2,3,2,2,2,2,2,2,2,2,2,0,0,0,8888,8888,8888,8888,8888,0,8888,8888,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,2,2,8888,8888,8888,8888,2
1,30,14,0,2,6,546,2004,54,8,148,7600,2,526,NA,NA,1,2,1,2,2,NA,NA,NA,NA,NA,2,0,1,1,1,1,2,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,8888,8888,8888,8888,2,2,8888,8888,8888,8888,1
1,45,14,0,2,6,410,2006,30,8,105,8720,1,410,NA,NA,1,2,1,2,2,2,2,1,1,1,2,0,1,1,1,1,2,2,2,2,2,0,0,0,8888,8888,8888,8888,8888,0,8888,8888,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,2,2,8888,8888,8888,8888,1
1,30,14,0,1,6,812,2004,54,8,105,8720,2,812,9,1,1,2,1,2,2,0,0,0,1,1,2,2,1,2,1,2,2,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,8888,8888,8888,8888,2,2,8888,8888,8888,8888,1
1,40,14,0,2,6,526,1999,114,1,105,7120,1,526,10,1,6,NA,NA,2,2,0,0,0,1,1,NA,2,1,2,1,2,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,1,2,1,2,2,2,2,8888,8888,8888,8888,1
1,38,14,0,2,9,546,1999,114,8,105,NA,2,526,16,1,1,2,2,2,2,0,0,0,0,0,2,3,2,3,1,3,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,8888,8888,8888,8888,2,2,8888,8888,8888,8888,1
1,36,14,0,2,6,812,1990,222,8,105,7777,2,812,10,1,1,2,1,2,2,0,0,0,1,2,3,3,2,3,2,3,3,2,2,2,2,NA,NA,NA,NA,8888,8888,8888,8888,NA,NA,8888,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,2,2,8888,8888,8888,8888,1
1,27,14,0,1,9,526,2002,78,8,105,7400,2,526,15,1,1,1,2,2,2,0,0,0,1,2,2,3,2,4,2,4,2,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,8888,8888,8888,8888,2,2,8888,8888,8888,8888,1
1,43,14,0,2,16,812,1993,186,1,105,7400,2,540,8,1,2,NA,NA,1,1,1,2,1,3,3,NA,3,2,3,3,4,NA,1,1,1,1,700,500,100,1,2,11,8888,8888,200,1,3,13,14,16,1,2,2,2,8888,8888,8888,8888,2,1,3,4,8888,8888,1
1,26,14,36,2,10,546,2001,30,8,105,4480,2,713,NA,NA,1,1,2,2,2,0,1,1,1,1,4,3,2,3,2,3,6,2,2,2,2,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,8888,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,2,2,8888,8888,8888,8888,2
1,22,14,0,1,6,546,2002,24,8,105,7400,2,526,12,1,1,1,2,2,2,1,1,1,1,1,4,2,1,2,1,2,6,2,2,2,2,180,350,100,1,10,8888,8888,8888,250,1,2,13,14,8888,2,2,2,2,8888,8888,8888,8888,1,1,3,8888,8888,8888,2
1,27,14,0,1,9,546,2003,18,8,105,7400,1,526,9,1,1,1,1,1,1,0,0,0,0,1,2,0,1,1,1,1,6,2,2,2,2,150,200,150,1,10,8888,8888,8888,100,1,2,10,12,8888,2,2,2,2,8888,8888,8888,8888,2,2,8888,8888,8888,8888,2
1,43,14,0,2,12,812,2003,66,8,105,4480,2,812,10,1,1,1,2,2,2,0,1,0,1,2,4,3,2,2,2,2,6,2,2,2,2,100,500,100,1,8888,8888,8888,8888,NA,8888,8888,8888,8888,8888,2,2,2,1,2,1,2,1,2,2,8888,8888,8888,8888,1
2,40,14,0,2,6,20,1984,294,8,105,7400,1,20,8888,8888,1,2,2,NA,NA,0,0,0,0,3,4,3,2,8888,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,8888,8888,8888,1
2,23,14,0,2,9,122,2005,42,6,105,5945,1,122,NA,NA,3,NA,NA,2,2,2,2,2,2,2,NA,3,3,3,3,3,NA,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,1,2,1,2,2,1,1,2,8888,8888,8888,1
1,34,14,0,2,9,546,2007,18,8,105,4480,1,526,NA,NA,1,1,1,1,1,2,2,2,2,2,NA,4,4,4,4,4,NA,2,2,2,2,0,0,0,8888,8888,8888,8888,8888,0,8888,8888,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,2,2,8888,8888,8888,8888,1
2,60,14,74,2,12,20,2007,4,6,105,NA,1,20,8888,8888,10,NA,NA,2,2,2,2,2,3,0,NA,3,3,8888,3,3,NA,1,1,1,1,0,0,0,8888,8888,8888,8888,8888,0,8888,8888,8888,8888,8888,1,2,2,1,1,1,1,2,1,1,2,1,8888,8888,2
2,22,14,0,2,12,20,2000,102,8,144,NA,1,20,8888,8888,1,2,2,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,8888,NA,NA,4,2,2,2,2,0,0,0,8888,8888,8888,8888,8888,0,8888,8888,8888,8888,8888,1,2,2,1,2,1,2,1,1,1,3,8888,8888,8888,1
1,40,14,0,2,12,NA,2002,78,8,105,NA,1,NA,NA,NA,1,1,1,2,2,2,2,2,2,1,4,2,2,2,2,2,4,2,2,2,2,NA,NA,NA,NA,8888,8888,8888,8888,NA,NA,8888,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,1,1,1,8888,8888,8888,1
1,39,14,0,2,12,552,1989,234,1,105,4480,1,552,NA,NA,2,NA,NA,2,1,2,2,2,1,2,NA,4,4,4,4,4,NA,1,1,1,2,0,0,0,8888,8888,8888,8888,8888,0,8888,8888,8888,8888,8888,1,2,2,1,2,1,2,2,1,1,3,1,8888,8888,1
2,30,14,0,2,9,529,1996,150,8,105,4480,2,NA,NA,NA,1,1,2,2,2,2,2,2,2,2,4,4,4,4,1,1,4,NA,NA,NA,1,0,0,0,8888,8888,8888,8888,8888,0,8888,8888,8888,8888,8888,1,2,1,1,2,1,2,2,1,1,3,2,8888,8888,1
2,58,14,77,3,2,20,1996,17,8,105,7400,1,812,500,4,1,1,2,2,2,0,0,0,0,1,4,1,1,1,1,1,6,2,2,2,2,80,100,0,8888,8888,8888,8888,8888,NA,1,8888,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,2,2,8888,8888,8888,8888,2
1,51,14,0,2,6,523,1998,36,8,105,4480,2,NA,NA,NA,1,2,1,2,2,NA,NA,NA,NA,NA,2,1,1,1,1,1,NA,2,NA,NA,NA,0,0,0,8888,8888,8888,8888,8888,0,8888,8888,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,2,2,8888,8888,8888,8888,2
2,37,14,0,2,1,820,1991,210,8,105,8720,2,820,NA,NA,1,1,2,2,2,2,2,2,2,2,4,3,3,3,3,3,4,2,2,NA,NA,NA,NA,NA,1,8888,8888,8888,8888,NA,8888,8888,8888,8888,8888,2,2,NA,NA,NA,NA,NA,NA,1,1,4,1,8888,8888,1
1,56,24,28,2,6,830,1976,390,6,105,6780,2,830,NA,NA,1,1,1,2,1,2,2,2,2,2,4,3,2,3,3,2,6,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,8888,8888,8888,8888,1,2,3,8888,8888,8888,1
1,37,14,0,1,9,526,1988,120,8,105,7360,2,410,NA,NA,1,1,2,NA,NA,2,2,2,2,2,4,3,3,3,3,3,NA,NA,NA,NA,2,NA,NA,0,8888,8888,8888,8888,8888,NA,1,8888,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,NA,NA,NA,8888,8888,8888,2
1,56,14,0,5,17,211,1990,222,8,105,4480,1,211,NA,NA,1,1,2,1,2,NA,NA,NA,NA,NA,4,3,1,3,3,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,1,2,2,1,2,2,1,3,8888,8888,8888,1
1,42,14,0,1,6,522,1993,180,8,114,1600,2,NA,NA,NA,1,1,2,NA,NA,2,2,2,2,2,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,8888,8888,8888,8888,8888,NA,NA,8888,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,NA,NA,NA,8888,8888,8888,2
1,51,14,0,1,6,529,1979,354,1,105,4480,2,524,14,1,1,1,2,2,2,2,2,2,2,2,4,3,3,3,3,3,6,1,2,1,2,0,0,0,8888,8888,8888,8888,8888,0,8888,8888,8888,8888,8888,2,2,1,2,8888,8888,8888,8888,2,2,8888,8888,8888,8888,1
1,29,14,0,2,9,546,2002,78,1,111,520,2,546,16,1,1,1,1,2,2,2,1,1,2,2,4,4,3,3,2,3,4,1,1,1,1,0,0,0,8888,8888,8888,8888,8888,0,8888,8888,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,2,2,8888,8888,8888,8888,1
1,31,14,0,3,9,546,1999,114,8,147,NA,2,546,15,1,1,1,1,2,2,1,1,1,1,1,2,4,1,4,2,4,2,1,2,1,2,0,0,0,8888,8888,8888,8888,8888,0,8888,8888,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,2,2,8888,8888,8888,8888,1
1,31,32,10,2,12,523,1998,126,8,105,4480,2,523,8,1,1,2,2,1,2,1,1,1,3,2,2,4,4,4,2,4,6,2,2,2,2,300,450,50,1,8888,8888,8888,8888,NA,8888,8888,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,1,2,1,8888,8888,8888,1
1,40,16,84,3,3,522,1989,12,8,105,7400,2,410,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,1,NA,NA,NA,NA,NA,0,0,0,8888,8888,8888,8888,8888,0,8888,8888,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,NA,NA,NA,NA,NA,NA,2
1,24,14,0,1,6,526,2005,42,8,105,7400,2,526,NA,NA,1,1,2,2,2,2,2,2,2,2,4,1,2,2,2,2,4,2,2,2,2,0,0,0,8888,8888,8888,8888,8888,0,8888,8888,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,1,1,1,8888,8888,8888,1
1,60,14,93,2,6,529,1990,222,1,105,4480,1,529,NA,NA,2,NA,NA,2,2,NA,NA,NA,NA,NA,NA,1,2,2,2,2,NA,NA,NA,NA,NA,0,0,0,8888,8888,8888,8888,8888,0,8888,8888,8888,8888,8888,1,2,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1
2,48,14,0,2,9,810,2002,72,8,144,9080,1,122,8.25,1,1,1,2,2,2,0,1,1,1,1,4,2,2,2,1,3,2,2,2,2,2,385,250,200,1,10,8888,8888,8888,100,1,8888,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,1,2,2,8888,8888,8888,2
1,38,14,0,2,9,529,1988,246,8,105,4480,2,529,14,1,1,2,2,2,2,1,1,1,1,1,2,2,2,2,2,4,6,2,2,2,2,120,100,100,1,8888,8888,8888,8888,100,8888,8888,8888,8888,8888,1,2,2,2,8888,8888,8888,8888,1,1,3,8888,8888,8888,1
1,35,14,0,2,12,526,2007,10,5,105,4480,1,526,12.5,1,2,NA,NA,2,2,0,1,1,1,3,NA,2,1,3,2,3,NA,2,2,2,2,100,200,100,1,8888,8888,8888,8888,100,1,15,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,2,2,8888,8888,8888,8888,2
1,31,14,0,2,12,546,1998,126,1,106,NA,2,546,14,1,1,2,1,2,2,2,0,0,2,2,2,3,2,3,2,3,2,1,1,1,1,0,0,0,8888,8888,8888,8888,8888,0,8888,8888,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,2,2,8888,8888,8888,8888,1
2,35,14,0,2,6,812,1992,198,1,144,1920,2,812,11,1,1,1,1,2,2,2,0,0,0,2,4,4,3,3,2,3,4,1,1,1,1,NA,NA,NA,NA,8888,8888,8888,8888,NA,NA,8888,8888,8888,8888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8888,8888,8888,1
1,30,14,0,2,12,812,1997,138,1,144,640,1,812,NA,NA,2,NA,NA,2,1,2,1,1,2,1,NA,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,8888,8888,8888,8888,NA,NA,8888,8888,8888,8888,1,2,NA,1,2,1,2,2,1,1,3,8888,8888,8888,1
2,59,14,0,2,9,20,1992,198,6,144,640,1,20,8888,8888,2,NA,NA,2,1,2,2,2,2,2,NA,2,2,8888,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,8888,8888,8888,8888,NA,NA,8888,8888,8888,8888,1,2,NA,1,1,1,NA,NA,1,1,NA,NA,NA,NA,1
2,33,14,0,2,17,20,2002,78,8,106,2080,1,812,NA,NA,1,1,2,2,1,2,2,2,2,2,4,1,2,2,2,2,4,NA,NA,NA,NA,NA,NA,200,1,8888,8888,8888,8888,NA,NA,8888,8888,8888,8888,1,2,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1
2,28,14,0,2,6,529,1995,162,8,143,NA,1,529,NA,NA,1,1,2,NA,NA,2,2,2,0,0,4,2,2,2,2,2,4,NA,NA,NA,NA,NA,NA,100,1,8888,8888,8888,8888,NA,8888,8888,8888,8888,8888,1,2,NA,1,NA,1,NA,NA,1,1,2,8888,8888,8888,1
1,31,31,0,1,9,552,1999,108,8,138,6440,2,810,6,1,1,1,1,2,2,1,1,1,1,1,4,2,2,3,2,3,4,2,2,2,2,150,150,200,1,8888,8888,8888,8888,500,3,1,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,2,2,8888,8888,8888,8888,2
1,24,31,0,1,9,410,2005,54,8,105,8735,2,410,7,1,1,2,1,2,2,1,0,0,0,1,2,1,1,2,1,2,2,2,2,2,2,200,NA,250,1,8888,8888,8888,8888,NA,8888,8888,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,2,2,8888,8888,8888,8888,1
2,35,31,0,2,9,820,1996,162,8,138,6440,1,820,9,1,1,1,1,2,2,2,0,0,1,2,4,4,2,4,2,2,6,2,2,2,2,NA,NA,150,1,8888,8888,8888,8888,NA,8888,8888,8888,8888,8888,1,2,1,1,2,1,2,2,2,1,3,8888,8888,8888,1
1,39,31,0,2,9,410,2000,114,8,138,6440,1,410,NA,NA,1,1,1,2,2,2,0,0,0,1,4,3,2,2,2,2,4,2,2,2,2,200,150,200,1,8888,8888,8888,8888,NA,8888,8888,8888,8888,8888,1,2,1,1,2,1,2,2,2,1,3,8888,8888,8888,1
1,27,31,0,1,6,10,2005,36,8,138,6440,2,810,7,1,2,NA,NA,2,2,2,2,0,2,2,NA,4,3,4,3,4,NA,1,1,1,1,550,250,250,1,8888,8888,8888,8888,0,8888,8888,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,1,2,2,8888,8888,8888,2
1,29,31,0,2,9,546,2000,114,8,138,6440,2,546,11,1,1,2,1,2,2,2,1,1,1,2,2,4,2,4,3,4,6,2,2,2,2,200,200,200,1,8888,8888,8888,8888,NA,8888,8888,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,2,2,8888,8888,8888,8888,1
1,24,31,0,1,6,520,2006,42,8,138,6440,2,520,5,1,1,2,1,2,2,1,1,1,1,1,2,4,2,4,3,4,6,2,2,2,2,200,150,500,1,15,8888,8888,8888,500,8888,8888,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,2,2,8888,8888,8888,8888,1
1,24,31,0,1,6,820,2005,54,8,138,6440,2,820,8,1,1,1,1,2,2,2,1,0,1,1,4,4,2,3,2,3,6,2,2,2,2,200,200,300,1,8888,8888,8888,8888,NA,8888,8888,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,2,2,8888,8888,8888,8888,1
2,21,31,0,2,12,20,2004,66,8,105,7360,1,20,8888,8888,1,1,2,NA,NA,NA,NA,NA,NA,NA,4,1,NA,8888,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,8888,8888,8888,1
1,33,31,0,1,9,812,2002,90,8,138,6440,2,812,8,1,1,2,1,1,2,0,0,0,1,1,4,1,1,2,1,1,6,2,2,2,2,100,100,NA,1,12,8888,8888,8888,NA,NA,NA,NA,NA,NA,2,2,2,2,8888,8888,8888,8888,2,2,8888,8888,8888,8888,1
1,50,31,0,1,4,10,1992,156,8,138,6440,2,719,9,1,2,NA,NA,2,2,0,0,0,0,1,NA,1,1,1,1,2,NA,2,2,2,2,150,60,200,1,8888,8888,8888,8888,NA,2,11,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,1,1,1,8888,8888,8888,2
1,27,31,0,2,6,523,2005,54,8,138,6440,1,523,7,1,1,1,1,NA,NA,1,1,0,1,2,4,3,3,3,2,3,6,1,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,1,1,1,8888,8888,8888,1
1,22,31,0,1,9,520,2006,42,8,138,6440,2,520,9,1,1,2,1,2,2,1,0,0,1,1,2,3,1,2,1,1,6,2,2,2,2,NA,NA,50,1,8888,8888,8888,8888,NA,NA,NA,NA,NA,NA,2,2,2,2,8888,8888,8888,8888,2,2,8888,8888,8888,8888,1
1,19,31,0,1,9,520,2007,30,8,138,6440,2,520,9,1,1,2,1,1,NA,1,0,1,0,2,2,1,1,1,1,1,6,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,8888,8888,8888,8888,2,2,8888,8888,8888,8888,1
1,37,31,0,2,6,812,1999,126,8,129,4120,1,812,NA,NA,1,1,2,1,1,2,2,2,2,2,4,0,1,1,1,1,4,NA,NA,NA,NA,NA,NA,100,1,8888,8888,8888,8888,NA,NA,8888,8888,8888,8888,2,2,2,NA,NA,NA,NA,NA,1,1,7,8888,8888,8888,1
2,25,31,0,2,9,20,2002,90,8,138,6440,2,20,8888,8888,1,2,1,NA,NA,2,2,2,1,1,2,2,3,8888,3,3,2,2,2,NA,NA,NA,NA,100,2,1,8888,8888,8888,NA,NA,8888,8888,8888,8888,1,2,NA,1,NA,1,2,2,1,1,2,8888,8888,8888,1
1,35,31,0,2,9,812,2003,78,8,138,6440,1,812,NA,NA,1,2,2,NA,NA,1,1,1,2,2,4,1,2,2,2,2,4,2,2,2,2,NA,NA,NA,NA,8888,8888,8888,8888,NA,NA,8888,8888,8888,8888,NA,2,NA,NA,NA,NA,NA,NA,1,1,4,8888,8888,8888,1
1,23,31,0,1,6,524,2005,54,8,138,6440,2,524,10,1,1,2,2,2,1,2,2,2,2,2,4,1,2,2,2,2,4,2,2,2,1,NA,NA,200,2,1,8888,8888,8888,NA,NA,8888,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,1,1,2,1,8888,8888,1
1,45,31,0,2,6,812,1998,138,8,138,6440,1,812,NA,NA,1,1,2,NA,NA,NA,NA,NA,NA,NA,4,2,2,2,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,8888,8888,8888,8888,NA,NA,8888,8888,8888,8888,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,8888,8888,8888,1
1,42,31,0,2,2,544,1992,210,1,138,2400,1,544,NA,NA,2,NA,NA,2,1,2,2,2,2,2,NA,3,4,4,4,4,NA,1,1,1,1,NA,NA,300,1,2,8888,8888,8888,0,8888,8888,8888,8888,8888,1,2,2,1,NA,1,NA,NA,1,1,3,2,8888,8888,1
1,32,31,0,2,9,410,2007,30,8,105,7360,1,410,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,8888,8888,8888,8888,0,8888,8888,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,1,1,NA,NA,NA,NA,1
1,31,7,65,2,6,520,2001,102,8,105,7360,1,520,NA,NA,1,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,NA,NA,200,2,12,8888,8888,8888,NA,8888,8888,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,2,1,4,8888,8888,8888,1
2,19,31,0,3,9,20,2006,42,8,105,7360,1,20,8888,8888,1,1,1,2,NA,1,1,1,0,1,4,0,1,8888,3,3,4,2,2,2,2,NA,NA,NA,NA,8888,8888,8888,8888,NA,NA,8888,8888,8888,8888,1,2,NA,1,NA,1,NA,NA,1,1,3,8888,8888,8888,1
2,33,31,0,2,17,620,2007,30,1,138,2400,1,20,8888,8888,2,NA,NA,2,2,2,2,2,2,2,NA,4,4,8888,4,4,NA,1,2,2,2,NA,NA,100,1,8888,8888,8888,8888,NA,NA,8888,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,1,1,4,8888,8888,8888,1
1,30,31,0,2,9,520,1997,150,1,105,7360,1,520,NA,NA,2,NA,NA,NA,NA,2,2,2,2,2,NA,3,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,8888,8888,8888,8888,NA,NA,8888,8888,8888,8888,1,2,NA,NA,NA,NA,NA,NA,1,1,NA,8888,8888,8888,1
2,27,31,0,2,9,810,2007,30,8,105,7360,1,810,NA,NA,1,2,1,2,2,2,1,1,1,2,4,1,2,3,3,3,4,2,NA,NA,2,NA,NA,300,1,2,8888,8888,8888,NA,8888,8888,8888,8888,8888,2,2,2,2,8888,8888,8888,8888,1,1,NA,8888,8888,8888,1
